cycle,crack_len_mm
4610,2.5145458462681165
4611,2.5150488560376467
4612,2.5155519664292556
4613,2.5160551774630706
4614,2.5165584891592245
4615,2.517061901537854
4616,2.5175654146190993
4617,2.518069028423105
4618,2.51857274297002
4619,2.519076558279996
4620,2.519580474373191
4621,2.5200844912697646
4622,2.520588608989882
4623,2.521092827553712
4624,2.5215971469814273
4625,2.522101567293204
4626,2.522606088509224
4627,2.5231107106496715
4628,2.523615433734736
4629,2.52412025778461
4630,2.5246251828194906
4631,2.5251302088595793
4632,2.52563533592508
4633,2.5261405640362034
4634,2.526645893213161
4635,2.5271513234761716
4636,2.527656854845455
4637,2.528162487341238
4638,2.5286682209837488
4639,2.529174055793221
4640,2.5296799917898922
4641,2.530186028994004
4642,2.530692167425802
4643,2.531198407105536
4644,2.5317047480534582
4645,2.532211190289828
4646,2.532717733834906
4647,2.533224378708959
4648,2.533731124932256
4649,2.5342379725250717
4650,2.534744921507683
4651,2.5352519719003728
4652,2.5357591237234267
4653,2.536266376997135
4654,2.536773731741792
4655,2.537281187977696
4656,2.537788745725149
4657,2.538296405004458
4658,2.538804165835932
4659,2.539312028239887
4660,2.539819992236641
4661,2.5403280578465166
4662,2.5408362250898406
4663,2.5413444939869434
4664,2.54185286455816
4665,2.5423613368238303
4666,2.5428699108042956
4667,2.543378586519904
4668,2.543887363991006
4669,2.544396243237957
4670,2.5449052242811163
4671,2.5454143071408475
4672,2.5459234918375175
4673,2.546432778391498
4674,2.5469421668231647
4675,2.5474516571528967
4676,2.547961249401078
4677,2.5484709435880966
4678,2.548980739734344
4679,2.5494906378602162
4680,2.550000637986113
4681,2.5505107401324394
4682,2.5510209443196024
4683,2.551531250568015
4684,2.5520416588980925
4685,2.552552169330257
4686,2.5530627818849316
4687,2.553573496582546
4688,2.5540843134435316
4689,2.554595232488326
4690,2.5551062537373697
4691,2.5556173772111084
4692,2.5561286029299897
4693,2.5566399309144683
4694,2.5571513611850003
4695,2.5576628937620476
4696,2.558174528666075
4697,2.5586862659175527
4698,2.5591981055369537
4699,2.559710047544756
4700,2.560222091961441
4701,2.5607342388074956
4702,2.5612464881034085
4703,2.561758839869674
4704,2.5622712941267913
4705,2.5627838508952614
4706,2.563296510195592
4707,2.563809272048292
4708,2.5643221364738773
4709,2.5648351034928654
4710,2.5653481731257806
4711,2.5658613453931483
4712,2.5663746203155005
4713,2.5668879979133714
4714,2.567401478207301
4715,2.5679150612178328
4716,2.5684287469655134
4717,2.5689425354708946
4718,2.5694564267545323
4719,2.5699704208369862
4720,2.5704845177388203
4721,2.570998717480602
4722,2.571513020082904
4723,2.5720274255663025
4724,2.5725419339513778
4725,2.573056545258714
4726,2.5735712595089
4727,2.574086076722528
4728,2.5746009969201955
4729,2.575116020122503
4730,2.575631146350056
4731,2.576146375623463
4732,2.576661707963338
4733,2.5771771433902977
4734,2.577692681924964
4735,2.5782083235879623
4736,2.5787240683999233
4737,2.57923991638148
4738,2.5797558675532706
4739,2.580271921935937
4740,2.5807880795501266
4741,2.5813043404164886
4742,2.5818207045556787
4743,2.5823371719883546
4744,2.5828537427351796
4745,2.5833704168168206
4746,2.5838871942539487
4747,2.584404075067239
4748,2.584921059277371
4749,2.585438146905028
4750,2.585955337970898
4751,2.586472632495673
4752,2.586990030500048
4753,2.587507532004724
4754,2.5880251370304044
4755,2.588542845597798
4756,2.589060657727617
4757,2.589578573440579
4758,2.5900965927574036
4759,2.5906147156988157
4760,2.5911329422855456
4761,2.591651272538325
4762,2.5921697064778924
4763,2.592688244124989
4764,2.59320688550036
4765,2.5937256306247556
4766,2.5942444795189297
4767,2.5947634322036404
4768,2.59528248869965
4769,2.5958016490277247
4770,2.596320913208636
4771,2.5968402812631566
4772,2.5973597532120674
4773,2.5978793290761506
4774,2.5983990088761932
4775,2.598918792632987
4776,2.5994386803673275
4777,2.599958672100014
4778,2.600478767851851
4779,2.600998967643645
4780,2.6015192714962097
4781,2.602039679430361
4782,2.602560191466919
4783,2.603080807626709
4784,2.603601527930559
4785,2.604122352399303
4786,2.604643281053777
4787,2.605164313914823
4788,2.605685451003286
4789,2.6062066923400167
4790,2.6067280379458677
4791,2.6072494878416976
4792,2.607771042048369
4793,2.6082927005867473
4794,2.608814463477703
4795,2.609336330742112
4796,2.609858302400852
4797,2.6103803784748068
4798,2.6109025589848627
4799,2.611424843951912
4800,2.6119472333968496
4801,2.612469727340576
4802,2.6129923258039947
4803,2.613515028808014
4804,2.6140378363735457
4805,2.614560748521507
4806,2.615083765272818
4807,2.6156068866484037
4808,2.616130112669193
4809,2.6166534433561197
4810,2.617176878730121
4811,2.617700418812138
4812,2.618224063623117
4813,2.6187478131840076
4814,2.6192716675157643
4815,2.6197956266393456
4816,2.620319690575714
4817,2.6208438593458356
4818,2.621368132970682
4819,2.6218925114712284
4820,2.6224169948684533
4821,2.622941583183341
4822,2.6234662764368792
4823,2.62399107465006
4824,2.624515977843879
4825,2.6250409860393367
4826,2.6255660992574374
4827,2.6260913175191907
4828,2.6266166408456084
4829,2.627142069257708
4830,2.6276676027765116
4831,2.628193241423044
4832,2.628718985218335
4833,2.6292448341834187
4834,2.629770788339333
4835,2.630296847707121
4836,2.6308230123078284
4837,2.6313492821625064
4838,2.63187565729221
4839,2.6324021377179987
4840,2.6329287234609353
4841,2.633455414542088
4842,2.6339822109825284
4843,2.6345091128033324
4844,2.6350361200255805
4845,2.6355632326703575
4846,2.6360904507587515
4847,2.636617774311856
4848,2.637145203350768
4849,2.637672737896589
4850,2.6382003779704237
4851,2.6387281235933835
4852,2.6392559747865807
4853,2.6397839315711353
4854,2.6403119939681683
4855,2.640840161998807
4856,2.641368435684183
4857,2.6418968150454307
4858,2.6424253001036897
4859,2.6429538908801034
4860,2.64348258739582
4861,2.6440113896719915
4862,2.6445402977297743
4863,2.645069311590329
4864,2.64559843127482
4865,2.6461276568044165
4866,2.646656988200292
4867,2.6471864254836235
4868,2.647715968675594
4869,2.648245617797387
4870,2.6487753728701953
4871,2.649305233915212
4872,2.6498352009536363
4873,2.65036527400667
4874,2.650895453095522
4875,2.6514257382414024
4876,2.6519561294655274
4877,2.6524866267891167
4878,2.6530172302333948
4879,2.6535479398195894
4880,2.654078755568934
4881,2.654609677502664
4882,2.6551407056420224
4883,2.655671840008253
4884,2.656203080622607
4885,2.6567344275063367
4886,2.6572658806807015
4887,2.6577974401669624
4888,2.6583291059863874
4889,2.6588608781602465
4890,2.6593927567098157
4891,2.6599247416563734
4892,2.660456833021204
4893,2.660989030825595
4894,2.6615213350908387
4895,2.662053745838231
4896,2.6625862630890738
4897,2.663118886864671
4898,2.6636516171863325
4899,2.664184454075371
4900,2.664717397553105
4901,2.6652504476408563
4902,2.665783604359951
4903,2.6663168677317195
4904,2.666850237777497
4905,2.667383714518622
4906,2.6679172979764387
4907,2.668450988172294
4908,2.6689847851275403
4909,2.669518688863533
4910,2.670052699401633
4911,2.670586816763205
4912,2.671121040969618
4913,2.6716553720422453
4914,2.672189810002464
4915,2.6727243548716566
4916,2.6732590066712087
4917,2.67379376542251
4918,2.6743286311469565
4919,2.6748636038659463
4920,2.675398683600883
4921,2.675933870373173
4922,2.6764691642042298
4923,2.677004565115468
4924,2.6775400731283083
4925,2.6780756882641756
4926,2.6786114105444985
4927,2.6791472399907104
4928,2.679683176624249
4929,2.680219220466555
4930,2.6807553715390755
4931,2.6812916298632605
4932,2.6818279954605644
4933,2.6823644683524464
4934,2.6829010485603697
4935,2.6834377361058017
4936,2.683974531010214
4937,2.6845114332950835
4938,2.6850484429818895
4939,2.6855855600921177
4940,2.6861227846472557
4941,2.6866601166687984
4942,2.6871975561782424
4943,2.68773510319709
4944,2.6882727577468466
4945,2.688810519849024
4946,2.689348389525136
4947,2.689886366796702
4948,2.690424451685245
4949,2.6909626442122936
4950,2.6915009443993787
4951,2.6920393522680377
4952,2.6925778678398102
4953,2.6931164911362417
4954,2.6936552221788816
4955,2.6941940609892834
4956,2.6947330075890044
4957,2.6952720619996073
4958,2.695811224242658
4959,2.6963504943397285
4960,2.696889872312393
4961,2.697429358182231
4962,2.697968951970826
4963,2.698508653699767
4964,2.6990484633906457
4965,2.699588381065059
4966,2.700128406744607
4967,2.700668540450897
4968,2.701208782205537
4969,2.701749132030142
4970,2.7022895899463295
4971,2.7028301559757226
4972,2.703370830139948
4973,2.7039116124606375
4974,2.704452502959426
4975,2.7049935016579543
4976,2.705534608577866
4977,2.70607582374081
4978,2.706617147168439
4979,2.7071585788824106
4980,2.707700118904386
4981,2.7082417672560317
4982,2.7087835239590174
4983,2.709325389035018
4984,2.709867362505712
4985,2.7104094443927838
4986,2.7109516347179197
4987,2.7114939335028128
4988,2.712036340769158
4989,2.7125788565386575
4990,2.713121480833015
4991,2.713664213673941
4992,2.7142070550831474
4993,2.714750005082354
4994,2.715293063693282
4995,2.715836230937659
4996,2.716379506837215
4997,2.7169228914136867
4998,2.7174663846888127
4999,2.7180099866843372
5000,2.7185536974220095
5001,2.719097516923581
5002,2.7196414452108097
5003,2.720185482305457
5004,2.7207296282292894
5005,2.7212738830040752
5006,2.721818246651591
5007,2.722362719193615
5008,2.7229073006519293
5009,2.7234519910483233
5010,2.723996790404588
5011,2.7245416987425206
5012,2.72508671608392
5013,2.7256318424505928
5014,2.726177077864348
5015,2.7267224223469997
5016,2.727267875920365
5017,2.7278134386062676
5018,2.728359110426534
5019,2.7289048914029954
5020,2.7294507815574867
5021,2.729996780911849
5022,2.7305428894879262
5023,2.7310891073075667
5024,2.731635434392624
5025,2.7321818707649554
5026,2.7327284164464225
5027,2.733275071458892
5028,2.733821835824234
5029,2.7343687095643237
5030,2.7349156927010405
5031,2.7354627852562685
5032,2.736009987251894
5033,2.7365572987098115
5034,2.737104719651917
5035,2.737652250100112
5036,2.7381998900763014
5037,2.738747639602396
5038,2.7392954987003098
5039,2.7398434673919616
5040,2.740391545699274
5041,2.740939733644175
5042,2.7414880312485974
5043,2.7420364385344764
5044,2.742584955523752
5045,2.7431335822383707
5046,2.743682318700282
5047,2.7442311649314384
5048,2.744780120953799
5049,2.7453291867893266
5050,2.7458783624599876
5051,2.7464276479877543
5052,2.7469770433946015
5053,2.7475265487025102
5054,2.7480761639334648
5055,2.748625889109454
5056,2.749175724252471
5057,2.749725669384515
5058,2.750275724527587
5059,2.7508258897036937
5060,2.751376164934846
5061,2.7519265502430597
5062,2.752477045650355
5063,2.7530276511787553
5064,2.753578366850289
5065,2.75412919268699
5066,2.7546801287108957
5067,2.755231174944048
5068,2.7557823314084917
5069,2.7563335981262793
5070,2.7568849751194655
5071,2.757436462410109
5072,2.7579880600202737
5073,2.758539767972029
5074,2.759091586287447
5075,2.759643514988605
5076,2.7601955540975838
5077,2.7607477036364707
5078,2.7612999636273554
5079,2.761852334092332
5080,2.7624048150535008
5081,2.7629574065329656
5082,2.7635101085528335
5083,2.7640629211352175
5084,2.764615844302235
5085,2.7651688780760066
5086,2.7657220224786583
5087,2.76627527753232
5088,2.766828643259127
5089,2.7673821196812187
5090,2.7679357068207375
5091,2.768489404699831
5092,2.769043213340653
5093,2.7695971327653597
5094,2.770151162996112
5095,2.7707053040550753
5096,2.771259555964421
5097,2.771813918746322
5098,2.7723683924229583
5099,2.7729229770165125
5100,2.7734776725491734
5101,2.7740324790431323
5102,2.774587396520587
5103,2.775142425003737
5104,2.775697564514789
5105,2.776252815075954
5106,2.7768081767094444
5107,2.7773636494374796
5108,2.777919233282284
5109,2.778474928266085
5110,2.7790307344111143
5111,2.7795866517396086
5112,2.78014268027381
5113,2.7806988200359632
5114,2.7812550710483186
5115,2.78181143333313
5116,2.7823679069126577
5117,2.7829244918091645
5118,2.7834811880449175
5119,2.7840379956421892
5120,2.784594914623258
5121,2.7851519450104028
5122,2.785709086825911
5123,2.7862663400920713
5124,2.7868237048311797
5125,2.7873811810655345
5126,2.787938768817439
5127,2.7884964681092015
5128,2.7890542789631345
5129,2.789612201401555
5130,2.7901702354467846
5131,2.7907283811211476
5132,2.791286638446976
5133,2.791845007446604
5134,2.7924034881423707
5135,2.7929620805566198
5136,2.7935207847116996
5137,2.7940796006299626
5138,2.7946385283337665
5139,2.7951975678454715
5140,2.795756719187445
5141,2.7963159823820574
5142,2.796875357451683
5143,2.797434844418701
5144,2.797994443305497
5145,2.798554154134458
5146,2.7991139769279774
5147,2.799673911708452
5148,2.8002339584982847
5149,2.8007941173198816
5150,2.8013543881956533
5151,2.801914771148014
5152,2.8024752661993855
5153,2.8030358733721914
5154,2.80359659268886
5155,2.8041574241718243
5156,2.804718367843523
5157,2.805279423726398
5158,2.8058405918428955
5159,2.8064018722154676
5160,2.8069632648665697
5161,2.8075247698186616
5162,2.8080863870942077
5163,2.8086481167156787
5164,2.809209958705547
5165,2.809771913086291
5166,2.810333979880393
5167,2.810896159110341
5168,2.8114584507986264
5169,2.812020854967745
5170,2.8125833716401973
5171,2.8131460008384894
5172,2.813708742585131
5173,2.814271596902635
5174,2.8148345638135206
5175,2.8153976433403116
5176,2.8159608355055354
5177,2.8165241403317243
5178,2.817087557841414
5179,2.8176510880571466
5180,2.818214731001468
5181,2.818778486696928
5182,2.8193423551660812
5183,2.8199063364314876
5184,2.8204704305157104
5185,2.821034637441318
5186,2.8215989572308824
5187,2.8221633899069825
5188,2.822727935492199
5189,2.8232925940091187
5190,2.823857365480331
5191,2.824422249928434
5192,2.824987247376026
5193,2.8255523578457113
5194,2.8261175813600987
5195,2.8266829179418025
5196,2.8272483676134406
5197,2.827813930397635
5198,2.8283796063170117
5199,2.8289453953942045
5200,2.8295112976518486
5201,2.8300773131125845
5202,2.8306434417990562
5203,2.8312096837339156
5204,2.831776038939816
5205,2.8323425074394155
5206,2.832909089255377
5207,2.8334757844103704
5208,2.8340425929270663
5209,2.8346095148281423
5210,2.835176550136279
5211,2.835743698874163
5212,2.836310961064485
5213,2.8368783367299395
5214,2.837445825893226
5215,2.8380134285770495
5216,2.8385811448041176
5217,2.8391489745971445
5218,2.8397169179788464
5219,2.840284974971947
5220,2.8408531455991732
5221,2.8414214298832556
5222,2.8419898278469296
5223,2.8425583395129372
5224,2.8431269649040223
5225,2.8436957040429354
5226,2.844264556952429
5227,2.844833523655263
5228,2.8454026041742013
5229,2.8459717985320103
5230,2.846541106751462
5231,2.8471105288553353
5232,2.84768006486641
5233,2.848249714807473
5234,2.848819478701313
5235,2.8493893565707276
5236,2.849959348438515
5237,2.8505294543274795
5238,2.851099674260431
5239,2.851670008260182
5240,2.8522404563495503
5241,2.852811018551358
5242,2.8533816948884336
5243,2.8539524853836076
5244,2.8545233900597164
5245,2.8550944089396
5246,2.8556655420461055
5247,2.856236789402082
5248,2.8568081510303833
5249,2.8573796269538687
5250,2.8579512171954025
5251,2.858522921777852
5252,2.8590947407240908
5253,2.8596666740569954
5254,2.860238721799448
5255,2.860810883974336
5256,2.8613831606045492
5257,2.8619555517129833
5258,2.8625280573225393
5259,2.8631006774561216
5260,2.86367341213664
5261,2.864246261387007
5262,2.864819225230143
5263,2.865392303688971
5264,2.8659654967864174
5265,2.8665388045454145
5266,2.867112226988901
5267,2.867685764139817
5268,2.8682594160211092
5269,2.868833182655727
5270,2.8694070640666274
5271,2.8699810602767695
5272,2.8705551713091175
5273,2.8711293971866403
5274,2.8717037379323123
5275,2.872278193569111
5276,2.8728527641200197
5277,2.873427449608025
5278,2.87400225005612
5279,2.8745771654873016
5280,2.8751521959245694
5281,2.8757273413909297
5282,2.8763026019093942
5283,2.8768779775029767
5284,2.8774534681946973
5285,2.87802907400758
5286,2.8786047949646534
5287,2.8791806310889516
5288,2.8797565824035125
5289,2.880332648931378
5290,2.8809088306955966
5291,2.8814851277192193
5292,2.882061540025303
5293,2.8826380676369077
5294,2.8832147105771013
5295,2.8837914688689525
5296,2.8843683425355366
5297,2.8849453315999325
5298,2.885522436085226
5299,2.8860996560145047
5300,2.8866769914108623
5301,2.8872544422973965
5302,2.8878320086972105
5303,2.8884096906334116
5304,2.8889874881291115
5305,2.8895654012074257
5306,2.890143429891477
5307,2.890721574204391
5308,2.8912998341692973
5309,2.8918782098093305
5310,2.8924567011476316
5311,2.8930353082073443
5312,2.893614031011617
5313,2.894192869583604
5314,2.894771823946464
5315,2.895350894123358
5316,2.8959300801374543
5317,2.8965093820119256
5318,2.897088799769948
5319,2.8976683334347033
5320,2.8982479830293766
5321,2.898827748577159
5322,2.8994076301012464
5323,2.899987627624838
5324,2.900567741171138
5325,2.9011479707633567
5326,2.901728316424707
5327,2.9023087781784076
5328,2.902889356047681
5329,2.903470050055757
5330,2.904050860225866
5331,2.9046317865812457
5332,2.905212829145137
5333,2.9057939879407884
5334,2.9063752629914488
5335,2.906956654320375
5336,2.9075381619508263
5337,2.9081197859060683
5338,2.9087015262093714
5339,2.9092833828840083
5340,2.9098653559532583
5341,2.9104474454404063
5342,2.9110296513687395
5343,2.9116119737615507
5344,2.912194412642137
5345,2.9127769680338016
5346,2.9133596399598516
5347,2.9139424284435975
5348,2.9145253335083554
5349,2.9151083551774475
5350,2.9156914934741986
5351,2.9162747484219387
5352,2.9168581200440022
5353,2.91744160836373
5354,2.9180252134044653
5355,2.9186089351895577
5356,2.9191927737423593
5357,2.91977672908623
5358,2.920360801244532
5359,2.9209449902406326
5360,2.921529296097904
5361,2.9221137188397237
5362,2.9226982584894734
5363,2.9232829150705384
5364,2.9238676886063097
5365,2.9244525791201843
5366,2.925037586635561
5367,2.925622711175846
5368,2.9262079527644476
5369,2.926793311424781
5370,2.9273787871802655
5371,2.9279643800543242
5372,2.9285500900703854
5373,2.929135917251883
5374,2.9297218616222542
5375,2.930307923204942
5376,2.930894102023392
5377,2.9314803981010575
5378,2.9320668114613953
5379,2.9326533421278658
5380,2.9332399901239343
5381,2.933826755473073
5382,2.9344136381987562
5383,2.9350006383244645
5384,2.9355877558736814
5385,2.936174990869898
5386,2.9367623433366075
5387,2.937349813297308
5388,2.9379374007755046
5389,2.9385251057947044
5390,2.9391129283784205
5391,2.93970086855017
5392,2.940288926333477
5393,2.9408771017518665
5394,2.9414653948288714
5395,2.9420538055880265
5396,2.9426423340528753
5397,2.9432309802469625
5398,2.943819744193839
5399,2.9444086259170588
5400,2.9449976254401835
5401,2.945586742786777
5402,2.946175977980409
5403,2.9467653310446527
5404,2.947354802003088
5405,2.947944390879299
5406,2.9485340976968724
5407,2.9491239224794015
5408,2.949713865250485
5409,2.950303926033725
5410,2.950894104852728
5411,2.9514844017311064
5412,2.9520748166924764
5413,2.9526653497604602
5414,2.953256000958683
5415,2.953846770310775
5416,2.9544376578403737
5417,2.955028663571118
5418,2.9556197875266528
5419,2.9562110297306274
5420,2.9568023902066973
5421,2.9573938689785217
5422,2.9579854660697635
5423,2.9585771815040913
5424,2.9591690153051795
5425,2.9597609674967056
5426,2.9603530381023524
5427,2.960945227145807
5428,2.9615375346507626
5429,2.962129960640916
5430,2.962722505139969
5431,2.963315168171627
5432,2.9639079497596033
5433,2.9645008499276124
5434,2.9650938686993755
5435,2.965687006098617
5436,2.9662802621490694
5437,2.9668736368744666
5438,2.967467130298548
5439,2.9680607424450574
5440,2.968654473337746
5441,2.9692483230003663
5442,2.9698422914566778
5443,2.970436378730443
5444,2.9710305848454315
5445,2.9716249098254153
5446,2.9722193536941726
5447,2.972813916475485
5448,2.9734085981931413
5449,2.974003398870933
5450,2.9745983185326565
5451,2.9751933572021128
5452,2.975788514903109
5453,2.976383791659457
5454,2.976979187494971
5455,2.977574702433472
5456,2.9781703364987866
5457,2.9787660897147434
5458,2.979361962105178
5459,2.97995795369393
5460,2.980554064504844
5461,2.9811502945617687
5462,2.981746643888558
5463,2.982343112509071
5464,2.9829397004471723
5465,2.9835364077267283
5466,2.9841332343716127
5467,2.984730180405704
5468,2.985327245852884
5469,2.985924430737041
5470,2.9865217350820656
5471,2.9871191589118564
5472,2.9877167022503146
5473,2.988314365121347
5474,2.9889121475488634
5475,2.9895100495567815
5476,2.990108071169022
5477,2.9907062124095103
5478,2.9913044733021756
5479,2.9919028538709553
5480,2.992501354139788
5481,2.993099974132619
5482,2.9936987138733975
5483,2.994297573386078
5484,2.9948965526946205
5485,2.995495651822988
5486,2.996094870795149
5487,2.9966942096350784
5488,2.9972936683667535
5489,2.9978932470141575
5490,2.9984929456012783
5491,2.9990927641521092
5492,2.9996927026906475
5493,3.0002927612408956
5494,3.00089293982686
5495,3.0014932384725532
5496,3.002093657201992
5497,3.002694196039198
5498,3.0032948550081966
5499,3.0038956341330207
5500,3.004496533437705
5501,3.005097552946291
5502,3.0056986926828233
5503,3.006299952671353
5504,3.0069013329359358
5505,3.007502833500631
5506,3.008104454389503
5507,3.008706195626622
5508,3.0093080572360633
5509,3.009910039241905
5510,3.010512141668231
5511,3.0111143645391314
5512,3.011716707878699
5513,3.012319171711033
5514,3.0129217560602357
5515,3.013524460950417
5516,3.0141272864056883
5517,3.0147302324501686
5518,3.0153332991079793
5519,3.015936486403249
5520,3.0165397943601104
5521,3.0171432230026993
5522,3.017746772355158
5523,3.018350442441634
5524,3.0189542332862787
5525,3.019558144913248
5526,3.020162177346703
5527,3.0207663306108117
5528,3.0213706047297433
5529,3.021974999727674
5530,3.022579515628784
5531,3.0231841524572602
5532,3.0237889102372915
5533,3.024393788993074
5534,3.0249987887488063
5535,3.025603909528695
5536,3.026209151356949
5537,3.0268145142577825
5538,3.0274199982554144
5539,3.0280256033740707
5540,3.0286313296379794
5541,3.0292371770713733
5542,3.029843145698493
5543,3.0304492355435815
5544,3.0310554466308868
5545,3.031661778984662
5546,3.0322682326291663
5547,3.0328748075886622
5548,3.033481503887417
5549,3.034088321549704
5550,3.0346952605998005
5551,3.035302321061989
5552,3.0359095029605574
5553,3.0365168063197965
5554,3.0371242311640043
5555,3.037731777517483
5556,3.0383394454045383
5557,3.0389472348494815
5558,3.0395551458766303
5559,3.0401631785103054
5560,3.0407713327748334
5561,3.0413796086945437
5562,3.0419880062937747
5563,3.0425965255968657
5564,3.0432051666281623
5565,3.0438139294120146
5566,3.04442281397278
5567,3.045031820334817
5568,3.0456409485224905
5569,3.046250198560171
5570,3.0468595704722343
5571,3.0474690642830593
5572,3.0480786800170305
5573,3.048688417698537
5574,3.0492982773519746
5575,3.0499082590017417
5576,3.0505183626722423
5577,3.0511285883878854
5578,3.051738936173085
5579,3.0523494060522607
5580,3.052959998049835
5581,3.053570712190237
5582,3.0541815484979002
5583,3.0547925069972632
5584,3.0554035877127688
5585,3.056014790668865
5586,3.0566261158900048
5587,3.057237563400647
5588,3.057849133225253
5589,3.0584608253882912
5590,3.0590726399142345
5591,3.0596845768275602
5592,3.0602966361527506
5593,3.0609088179142923
5594,3.0615211221366785
5595,3.062133548844406
5596,3.0627460980619765
5597,3.063358769813896
5598,3.0639715641246785
5599,3.0645844810188394
5600,3.0651975205209
5601,3.0658106826553864
5602,3.0664239674468314
5603,3.067037374919771
5604,3.0676509050987453
5605,3.0682645580083006
5606,3.0688783336729895
5607,3.0694922321173665
5608,3.070106253365993
5609,3.070720397443434
5610,3.071334664374261
5611,3.0719490541830496
5612,3.07256356689438
5613,3.073178202532837
5614,3.0737929611230124
5615,3.0744078426895007
5616,3.0750228472569017
5617,3.075637974849821
5618,3.0762532254928687
5619,3.0768685992106595
5620,3.077484096027813
5621,3.0780997159689543
5622,3.0787154590587136
5623,3.079331325321725
5624,3.0799473147826277
5625,3.080563427466067
5626,3.0811796633966924
5627,3.0817960225991574
5628,3.0824125050981213
5629,3.08302911091825
5630,3.083645840084211
5631,3.084262692620679
5632,3.084879668552332
5633,3.0854967679038556
5634,3.086113990699938
5635,3.0867313369652734
5636,3.087348806724559
5637,3.087966400002501
5638,3.0885841168238066
5639,3.08920195721319
5640,3.0898199211953683
5641,3.090438008795067
5642,3.091056220037014
5643,3.091674554945942
5644,3.092293013546589
5645,3.0929115958636997
5646,3.0935303019220215
5647,3.0941491317463083
5648,3.0947680853613164
5649,3.0953871627918113
5650,3.0960063640625597
5651,3.096625689198335
5652,3.097245138223914
5653,3.097864711164082
5654,3.0984844080436247
5655,3.0991042288873363
5656,3.0997241737200127
5657,3.100344242566459
5658,3.1009644354514823
5659,3.1015847523998943
5660,3.102205193436513
5661,3.1028257585861616
5662,3.1034464478736674
5663,3.1040672613238627
5664,3.1046881989615844
5665,3.1053092608116764
5666,3.1059304468989857
5667,3.1065517572483645
5668,3.107173191884669
5669,3.1077947508327637
5670,3.108416434117515
5671,3.109038241763795
5672,3.1096601737964806
5673,3.110282230240455
5674,3.1109044111206052
5675,3.111526716461823
5676,3.1121491462890054
5677,3.1127717006270554
5678,3.11339437950088
5679,3.1140171829353913
5680,3.1146401109555053
5681,3.1152631635861456
5682,3.1158863408522386
5683,3.1165096427787167
5684,3.117133069390516
5685,3.11775662071258
5686,3.118380296769855
5687,3.1190040975872932
5688,3.1196280231898506
5689,3.120252073602491
5690,3.1208762488501804
5691,3.12150054895789
5692,3.1221249739505987
5693,3.1227495238532876
5694,3.1233741986909433
5695,3.123998998488558
5696,3.124623923271129
5697,3.125248973063658
5698,3.1258741478911523
5699,3.126499447778623
5700,3.1271248727510885
5701,3.12775042283357
5702,3.1283760980510946
5703,3.129001898428694
5704,3.1296278239914055
5705,3.1302538747642714
5706,3.1308800507723387
5707,3.1315063520406583
5708,3.132132778594289
5709,3.1327593304582924
5710,3.1333860076577347
5711,3.1340128102176883
5712,3.134639738163231
5713,3.1352667915194448
5714,3.1358939703114164
5715,3.1365212745642377
5716,3.137148704303007
5717,3.1377762595528256
5718,3.138403940338801
5719,3.1390317466860447
5720,3.1396596786196755
5721,3.1402877361648147
5722,3.14091591934659
5723,3.141544228190133
5724,3.1421726627205824
5725,3.14280122296308
5726,3.143429908942773
5727,3.144058720684813
5728,3.1446876582143592
5729,3.145316721556574
5730,3.1459459107366237
5731,3.146575225779681
5732,3.147204666710925
5733,3.1478342335555376
5734,3.1484639263387066
5735,3.1490937450856236
5736,3.1497236898214878
5737,3.1503537605715017
5738,3.1509839573608733
5739,3.1516142802148144
5740,3.1522447291585447
5741,3.1528753042172863
5742,3.153506005416267
5743,3.1541368327807198
5744,3.1547677863358836
5745,3.1553988661070016
5746,3.1560300721193215
5747,3.1566614043980956
5748,3.1572928629685846
5749,3.1579244478560504
5750,3.158556159085762
5751,3.1591879966829914
5752,3.1598199606730195
5753,3.160452051081129
5754,3.161084267932608
5755,3.16171661125275
5756,3.162349081066855
5757,3.1629816774002264
5758,3.1636144002781728
5759,3.164247249726008
5760,3.1648802257690516
5761,3.165513328432628
5762,3.1661465577420658
5763,3.166779913722698
5764,3.1674133963998665
5765,3.1680470057989143
5766,3.16868074194519
5767,3.16931460486405
5768,3.1699485945808528
5769,3.1705827111209635
5770,3.17121695450975
5771,3.1718513247725904
5772,3.1724858219348624
5773,3.1731204460219513
5774,3.1737551970592466
5775,3.1743900750721443
5776,3.175025080086045
5777,3.175660212126353
5778,3.1762954712184785
5779,3.176930857387838
5780,3.177566370659852
5781,3.1782020110599447
5782,3.1788377786135475
5783,3.1794736733460973
5784,3.1801096952830337
5785,3.180745844449803
5786,3.181382120871856
5787,3.1820185245746493
5788,3.1826550555836444
5789,3.183291713924307
5790,3.183928499622108
5791,3.1845654127025256
5792,3.18520245319104
5793,3.185839621113139
5794,3.1864769164943127
5795,3.18711433936006
5796,3.187751889735882
5797,3.1883895676472855
5798,3.189027373119783
5799,3.189665306178892
5800,3.1903033668501353
5801,3.1909415551590397
5802,3.1915798711311374
5803,3.1922183147919676
5804,3.1928568861670725
5805,3.1934955852819997
5806,3.194134412162302
5807,3.194773366833539
5808,3.1954124493212728
5809,3.1960516596510726
5810,3.1966909978485103
5811,3.1973304639391666
5812,3.1979700579486243
5813,3.198609779902472
5814,3.199249629826304
5815,3.1998896077457197
5816,3.2005297136863233
